10,1,2,5
11,2,5,4
14,5,4,1
13,4,1,2
4,13,14,11
5,14,11,10
2,11,10,13
1,10,13,14
2,1,4,13
5,4,13,10
14,13,10,4
11,10,1,4
10,5,14,11
1,14,11,2
4,11,2,5
13,2,5,14
14,11,2,1
5,2,1,10
4,1,10,11
13,10,11,2
10,13,4,5
11,14,13,4
2,5,14,13
1,4,5,14
